,mn_sat,income,gender,match,log_mn_sat,log_income
4428,1290,25786,1,0,7.162397497355718,10.157586987970783
4429,1290,25786,1,0,7.162397497355718,10.157586987970783
4430,1290,25786,1,0,7.162397497355718,10.157586987970783
4662,1185,30587,1,0,7.077498053569231,10.32833036107053
4663,1185,30587,1,0,7.077498053569231,10.32833036107053
4664,1185,30587,1,0,7.077498053569231,10.32833036107053
4665,1185,30587,1,0,7.077498053569231,10.32833036107053
4666,1185,30587,1,0,7.077498053569231,10.32833036107053
4667,1185,30587,1,0,7.077498053569231,10.32833036107053
4668,1185,30587,1,0,7.077498053569231,10.32833036107053
4669,1185,30587,1,1,7.077498053569231,10.32833036107053
4670,1185,30587,1,0,7.077498053569231,10.32833036107053
4671,1185,30587,1,0,7.077498053569231,10.32833036107053
4672,1185,30587,1,0,7.077498053569231,10.32833036107053
4673,1185,30587,1,1,7.077498053569231,10.32833036107053
4674,1185,30587,1,0,7.077498053569231,10.32833036107053
4675,1185,30587,1,0,7.077498053569231,10.32833036107053
4676,1400,55080,1,0,7.24422751560335,10.916541952842591
4677,1400,55080,1,0,7.24422751560335,10.916541952842591
4678,1400,55080,1,0,7.24422751560335,10.916541952842591
4679,1400,55080,1,1,7.24422751560335,10.916541952842591
4680,1400,55080,1,0,7.24422751560335,10.916541952842591
4681,1400,55080,1,0,7.24422751560335,10.916541952842591
4682,1400,55080,1,0,7.24422751560335,10.916541952842591
4683,1400,55080,1,0,7.24422751560335,10.916541952842591
4684,1400,55080,1,0,7.24422751560335,10.916541952842591
4685,1400,55080,1,0,7.24422751560335,10.916541952842591
4686,1400,55080,1,0,7.24422751560335,10.916541952842591
4687,1400,55080,1,0,7.24422751560335,10.916541952842591
4688,1400,55080,1,0,7.24422751560335,10.916541952842591
4689,1400,55080,1,0,7.24422751560335,10.916541952842591
4690,1430,57513,1,0,7.265429723253953,10.95976628818816
4691,1430,57513,1,0,7.265429723253953,10.95976628818816
4692,1430,57513,1,0,7.265429723253953,10.95976628818816
4693,1430,57513,1,0,7.265429723253953,10.95976628818816
4694,1430,57513,1,0,7.265429723253953,10.95976628818816
4695,1430,57513,1,0,7.265429723253953,10.95976628818816
4696,1430,57513,1,0,7.265429723253953,10.95976628818816
4697,1430,57513,1,1,7.265429723253953,10.95976628818816
4698,1430,57513,1,0,7.265429723253953,10.95976628818816
4699,1430,57513,1,0,7.265429723253953,10.95976628818816
4700,1430,57513,1,0,7.265429723253953,10.95976628818816
4701,1430,57513,1,0,7.265429723253953,10.95976628818816
4702,1430,57513,1,0,7.265429723253953,10.95976628818816
4703,1430,57513,1,0,7.265429723253953,10.95976628818816
4704,1400,33772,1,0,7.24422751560335,10.42738733578939
4705,1400,33772,1,0,7.24422751560335,10.42738733578939
4706,1400,33772,1,0,7.24422751560335,10.42738733578939
4707,1400,33772,1,0,7.24422751560335,10.42738733578939
4708,1400,33772,1,0,7.24422751560335,10.42738733578939
4709,1400,33772,1,0,7.24422751560335,10.42738733578939
4710,1400,33772,1,0,7.24422751560335,10.42738733578939
4711,1400,33772,1,0,7.24422751560335,10.42738733578939
4712,1400,33772,1,0,7.24422751560335,10.42738733578939
4713,1400,33772,1,0,7.24422751560335,10.42738733578939
4714,1400,33772,1,0,7.24422751560335,10.42738733578939
4715,1400,33772,1,0,7.24422751560335,10.42738733578939
4716,1400,33772,1,0,7.24422751560335,10.42738733578939
4717,1400,33772,1,1,7.24422751560335,10.42738733578939
4760,1400,31857,1,1,7.24422751560335,10.369012417071955
4761,1400,31857,1,0,7.24422751560335,10.369012417071955
4762,1400,31857,1,1,7.24422751560335,10.369012417071955
4763,1400,31857,1,1,7.24422751560335,10.369012417071955
4764,1400,31857,1,0,7.24422751560335,10.369012417071955
4765,1400,31857,1,1,7.24422751560335,10.369012417071955
4766,1400,31857,1,1,7.24422751560335,10.369012417071955
4767,1400,31857,1,0,7.24422751560335,10.369012417071955
4768,1400,31857,1,0,7.24422751560335,10.369012417071955
4769,1400,31857,1,0,7.24422751560335,10.369012417071955
4770,1400,31857,1,0,7.24422751560335,10.369012417071955
4771,1400,31857,1,0,7.24422751560335,10.369012417071955
4772,1400,31857,1,0,7.24422751560335,10.369012417071955
4773,1400,31857,1,1,7.24422751560335,10.369012417071955
4816,1242,23207,1,0,7.124478262493424,10.052209236282758
4817,1242,23207,1,0,7.124478262493424,10.052209236282758
4818,1242,23207,1,0,7.124478262493424,10.052209236282758
4819,1242,23207,1,0,7.124478262493424,10.052209236282758
4820,1242,23207,1,0,7.124478262493424,10.052209236282758
4821,1242,23207,1,0,7.124478262493424,10.052209236282758
4822,1242,23207,1,0,7.124478262493424,10.052209236282758
4823,1242,23207,1,0,7.124478262493424,10.052209236282758
4824,1242,23207,1,0,7.124478262493424,10.052209236282758
4825,1242,23207,1,0,7.124478262493424,10.052209236282758
4826,1242,23207,1,0,7.124478262493424,10.052209236282758
4827,1242,23207,1,0,7.124478262493424,10.052209236282758
4828,1242,23207,1,0,7.124478262493424,10.052209236282758
4829,1242,23207,1,0,7.124478262493424,10.052209236282758
5384,1430,35187,1,0,7.265429723253953,10.468431975189615
5385,1430,35187,1,0,7.265429723253953,10.468431975189615
5386,1430,35187,1,1,7.265429723253953,10.468431975189615
5387,1430,35187,1,0,7.265429723253953,10.468431975189615
5388,1430,35187,1,0,7.265429723253953,10.468431975189615
5389,1430,35187,1,0,7.265429723253953,10.468431975189615
5390,1430,35187,1,0,7.265429723253953,10.468431975189615
5391,1430,35187,1,0,7.265429723253953,10.468431975189615
5392,1430,35187,1,0,7.265429723253953,10.468431975189615
5393,1430,35187,1,0,7.265429723253953,10.468431975189615
5394,1430,35187,1,0,7.265429723253953,10.468431975189615
5395,1430,35187,1,0,7.265429723253953,10.468431975189615
5396,1430,35187,1,0,7.265429723253953,10.468431975189615
5397,1430,35187,1,0,7.265429723253953,10.468431975189615
5398,1430,35187,1,0,7.265429723253953,10.468431975189615
5399,1430,35187,1,0,7.265429723253953,10.468431975189615
5400,1430,35187,1,0,7.265429723253953,10.468431975189615
5401,1430,35187,1,0,7.265429723253953,10.468431975189615
5402,1430,35187,1,0,7.265429723253953,10.468431975189615
5403,1430,35187,1,0,7.265429723253953,10.468431975189615
5544,1310,31148,1,0,7.177782416195197,10.346505316696877
5545,1310,31148,1,0,7.177782416195197,10.346505316696877
5546,1310,31148,1,0,7.177782416195197,10.346505316696877
5547,1310,31148,1,1,7.177782416195197,10.346505316696877
5548,1310,31148,1,1,7.177782416195197,10.346505316696877
5549,1310,31148,1,0,7.177782416195197,10.346505316696877
5550,1310,31148,1,0,7.177782416195197,10.346505316696877
5551,1310,31148,1,0,7.177782416195197,10.346505316696877
5552,1310,31148,1,0,7.177782416195197,10.346505316696877
5553,1310,31148,1,0,7.177782416195197,10.346505316696877
5554,1310,31148,1,1,7.177782416195197,10.346505316696877
5555,1310,31148,1,1,7.177782416195197,10.346505316696877
5556,1310,31148,1,1,7.177782416195197,10.346505316696877
5557,1310,31148,1,1,7.177782416195197,10.346505316696877
5558,1310,31148,1,0,7.177782416195197,10.346505316696877
5559,1310,31148,1,0,7.177782416195197,10.346505316696877
5560,1310,31148,1,0,7.177782416195197,10.346505316696877
5561,1310,31148,1,0,7.177782416195197,10.346505316696877
5562,1310,31148,1,1,7.177782416195197,10.346505316696877
5563,1310,31148,1,1,7.177782416195197,10.346505316696877
5564,1360,55704,1,0,7.215239978730097,10.927807236622384
5565,1360,55704,1,0,7.215239978730097,10.927807236622384
5566,1360,55704,1,0,7.215239978730097,10.927807236622384
5567,1360,55704,1,0,7.215239978730097,10.927807236622384
5568,1360,55704,1,0,7.215239978730097,10.927807236622384
5569,1360,55704,1,1,7.215239978730097,10.927807236622384
5570,1360,55704,1,0,7.215239978730097,10.927807236622384
5571,1360,55704,1,0,7.215239978730097,10.927807236622384
5572,1360,55704,1,0,7.215239978730097,10.927807236622384
5573,1360,55704,1,0,7.215239978730097,10.927807236622384
5574,1360,55704,1,0,7.215239978730097,10.927807236622384
5575,1360,55704,1,0,7.215239978730097,10.927807236622384
5576,1360,55704,1,0,7.215239978730097,10.927807236622384
5577,1360,55704,1,0,7.215239978730097,10.927807236622384
5578,1360,55704,1,0,7.215239978730097,10.927807236622384
5579,1360,55704,1,0,7.215239978730097,10.927807236622384
5580,1360,55704,1,0,7.215239978730097,10.927807236622384
5581,1360,55704,1,0,7.215239978730097,10.927807236622384
5582,1360,55704,1,0,7.215239978730097,10.927807236622384
5583,1360,55704,1,0,7.215239978730097,10.927807236622384
5604,1400,46138,1,0,7.24422751560335,10.739392184451031
5605,1400,46138,1,0,7.24422751560335,10.739392184451031
5606,1400,46138,1,0,7.24422751560335,10.739392184451031
5607,1400,46138,1,0,7.24422751560335,10.739392184451031
5608,1400,46138,1,0,7.24422751560335,10.739392184451031
5609,1400,46138,1,1,7.24422751560335,10.739392184451031
5610,1400,46138,1,0,7.24422751560335,10.739392184451031
5611,1400,46138,1,0,7.24422751560335,10.739392184451031
5612,1400,46138,1,1,7.24422751560335,10.739392184451031
5613,1400,46138,1,0,7.24422751560335,10.739392184451031
5614,1400,46138,1,0,7.24422751560335,10.739392184451031
5615,1400,46138,1,0,7.24422751560335,10.739392184451031
5616,1400,46138,1,0,7.24422751560335,10.739392184451031
5617,1400,46138,1,1,7.24422751560335,10.739392184451031
5618,1400,46138,1,0,7.24422751560335,10.739392184451031
5619,1400,46138,1,0,7.24422751560335,10.739392184451031
5620,1400,46138,1,0,7.24422751560335,10.739392184451031
5621,1400,46138,1,0,7.24422751560335,10.739392184451031
5622,1400,46138,1,0,7.24422751560335,10.739392184451031
5623,1400,46138,1,0,7.24422751560335,10.739392184451031
5684,1320,66827,1,0,7.1853870155804165,11.109862469478076
5685,1320,66827,1,0,7.1853870155804165,11.109862469478076
5686,1320,66827,1,0,7.1853870155804165,11.109862469478076
5687,1320,66827,1,0,7.1853870155804165,11.109862469478076
5688,1320,66827,1,0,7.1853870155804165,11.109862469478076
5689,1320,66827,1,0,7.1853870155804165,11.109862469478076
5690,1320,66827,1,0,7.1853870155804165,11.109862469478076
5691,1320,66827,1,0,7.1853870155804165,11.109862469478076
5692,1320,66827,1,0,7.1853870155804165,11.109862469478076
5693,1320,66827,1,0,7.1853870155804165,11.109862469478076
5694,1320,66827,1,0,7.1853870155804165,11.109862469478076
5695,1320,66827,1,0,7.1853870155804165,11.109862469478076
5696,1320,66827,1,0,7.1853870155804165,11.109862469478076
5697,1320,66827,1,0,7.1853870155804165,11.109862469478076
5698,1320,66827,1,0,7.1853870155804165,11.109862469478076
5699,1320,66827,1,0,7.1853870155804165,11.109862469478076
5700,1320,66827,1,1,7.1853870155804165,11.109862469478076
5701,1320,66827,1,1,7.1853870155804165,11.109862469478076
5702,1320,66827,1,0,7.1853870155804165,11.109862469478076
5703,1320,66827,1,0,7.1853870155804165,11.109862469478076
5724,1159,42897,1,0,7.055312843339752,10.666557172400957
5725,1159,42897,1,0,7.055312843339752,10.666557172400957
5726,1159,42897,1,0,7.055312843339752,10.666557172400957
5727,1159,42897,1,0,7.055312843339752,10.666557172400957
5728,1159,42897,1,0,7.055312843339752,10.666557172400957
5729,1159,42897,1,1,7.055312843339752,10.666557172400957
5730,1159,42897,1,0,7.055312843339752,10.666557172400957
5731,1159,42897,1,0,7.055312843339752,10.666557172400957
5732,1159,42897,1,0,7.055312843339752,10.666557172400957
5733,1159,42897,1,0,7.055312843339752,10.666557172400957
5734,1159,42897,1,0,7.055312843339752,10.666557172400957
5735,1159,42897,1,0,7.055312843339752,10.666557172400957
5736,1159,42897,1,0,7.055312843339752,10.666557172400957
5737,1159,42897,1,0,7.055312843339752,10.666557172400957
5738,1159,42897,1,0,7.055312843339752,10.666557172400957
5739,1159,42897,1,0,7.055312843339752,10.666557172400957
5740,1159,42897,1,0,7.055312843339752,10.666557172400957
5741,1159,42897,1,0,7.055312843339752,10.666557172400957
5742,1159,42897,1,0,7.055312843339752,10.666557172400957
5743,1159,42897,1,0,7.055312843339752,10.666557172400957
6230,1130,55080,1,0,7.029972911706386,10.916541952842591
6231,1130,55080,1,0,7.029972911706386,10.916541952842591
6232,1130,55080,1,0,7.029972911706386,10.916541952842591
6233,1130,55080,1,0,7.029972911706386,10.916541952842591
6234,1130,55080,1,0,7.029972911706386,10.916541952842591
6235,1130,55080,1,0,7.029972911706386,10.916541952842591
6236,1130,55080,1,0,7.029972911706386,10.916541952842591
6237,1130,55080,1,0,7.029972911706386,10.916541952842591
6238,1130,55080,1,0,7.029972911706386,10.916541952842591
6239,1130,55080,1,0,7.029972911706386,10.916541952842591
6240,1130,55080,1,0,7.029972911706386,10.916541952842591
6241,1130,55080,1,0,7.029972911706386,10.916541952842591
6242,1130,55080,1,0,7.029972911706386,10.916541952842591
6243,1130,55080,1,0,7.029972911706386,10.916541952842591
6244,1130,55080,1,0,7.029972911706386,10.916541952842591
6245,1130,55080,1,0,7.029972911706386,10.916541952842591
6246,1130,55080,1,0,7.029972911706386,10.916541952842591
6247,1130,55080,1,0,7.029972911706386,10.916541952842591
6320,1360,55080,1,0,7.215239978730097,10.916541952842591
6321,1360,55080,1,0,7.215239978730097,10.916541952842591
6322,1360,55080,1,0,7.215239978730097,10.916541952842591
6323,1360,55080,1,0,7.215239978730097,10.916541952842591
6324,1360,55080,1,0,7.215239978730097,10.916541952842591
6325,1360,55080,1,0,7.215239978730097,10.916541952842591
6326,1360,55080,1,1,7.215239978730097,10.916541952842591
6327,1360,55080,1,0,7.215239978730097,10.916541952842591
6328,1360,55080,1,0,7.215239978730097,10.916541952842591
6329,1360,55080,1,0,7.215239978730097,10.916541952842591
6330,1360,55080,1,1,7.215239978730097,10.916541952842591
6331,1360,55080,1,0,7.215239978730097,10.916541952842591
6332,1360,55080,1,1,7.215239978730097,10.916541952842591
6333,1360,55080,1,0,7.215239978730097,10.916541952842591
6334,1360,55080,1,0,7.215239978730097,10.916541952842591
6335,1360,55080,1,0,7.215239978730097,10.916541952842591
6336,1360,55080,1,0,7.215239978730097,10.916541952842591
6337,1360,55080,1,0,7.215239978730097,10.916541952842591
6338,1206,80006,1,0,7.095064377287131,11.289856910843659
6339,1206,80006,1,0,7.095064377287131,11.289856910843659
6340,1206,80006,1,0,7.095064377287131,11.289856910843659
6341,1206,80006,1,0,7.095064377287131,11.289856910843659
6342,1206,80006,1,0,7.095064377287131,11.289856910843659
6343,1206,80006,1,0,7.095064377287131,11.289856910843659
6344,1206,80006,1,0,7.095064377287131,11.289856910843659
6345,1206,80006,1,0,7.095064377287131,11.289856910843659
6346,1206,80006,1,1,7.095064377287131,11.289856910843659
6347,1206,80006,1,0,7.095064377287131,11.289856910843659
6348,1206,80006,1,0,7.095064377287131,11.289856910843659
6349,1206,80006,1,0,7.095064377287131,11.289856910843659
6350,1206,80006,1,0,7.095064377287131,11.289856910843659
6351,1206,80006,1,0,7.095064377287131,11.289856910843659
6352,1206,80006,1,0,7.095064377287131,11.289856910843659
6353,1206,80006,1,0,7.095064377287131,11.289856910843659
6354,1206,80006,1,0,7.095064377287131,11.289856910843659
6355,1206,80006,1,0,7.095064377287131,11.289856910843659
6392,1460,55080,1,0,7.286191714702382,10.916541952842591
6393,1460,55080,1,0,7.286191714702382,10.916541952842591
6394,1460,55080,1,1,7.286191714702382,10.916541952842591
6395,1460,55080,1,1,7.286191714702382,10.916541952842591
6396,1460,55080,1,0,7.286191714702382,10.916541952842591
6397,1460,55080,1,1,7.286191714702382,10.916541952842591
6398,1460,55080,1,1,7.286191714702382,10.916541952842591
6399,1460,55080,1,0,7.286191714702382,10.916541952842591
6400,1460,55080,1,1,7.286191714702382,10.916541952842591
6401,1460,55080,1,0,7.286191714702382,10.916541952842591
6402,1460,55080,1,0,7.286191714702382,10.916541952842591
6403,1460,55080,1,1,7.286191714702382,10.916541952842591
6404,1460,55080,1,0,7.286191714702382,10.916541952842591
6405,1460,55080,1,0,7.286191714702382,10.916541952842591
6406,1460,55080,1,1,7.286191714702382,10.916541952842591
6407,1460,55080,1,0,7.286191714702382,10.916541952842591
6408,1460,55080,1,0,7.286191714702382,10.916541952842591
6409,1460,55080,1,1,7.286191714702382,10.916541952842591
6410,1331,52318,1,0,7.193685818395112,10.865095759100743
6411,1331,52318,1,0,7.193685818395112,10.865095759100743
6412,1331,52318,1,0,7.193685818395112,10.865095759100743
6413,1331,52318,1,0,7.193685818395112,10.865095759100743
6414,1331,52318,1,0,7.193685818395112,10.865095759100743
6415,1331,52318,1,0,7.193685818395112,10.865095759100743
6416,1331,52318,1,0,7.193685818395112,10.865095759100743
6417,1331,52318,1,0,7.193685818395112,10.865095759100743
6418,1331,52318,1,0,7.193685818395112,10.865095759100743
6419,1331,52318,1,0,7.193685818395112,10.865095759100743
6420,1331,52318,1,0,7.193685818395112,10.865095759100743
6421,1331,52318,1,1,7.193685818395112,10.865095759100743
6422,1331,52318,1,0,7.193685818395112,10.865095759100743
6423,1331,52318,1,0,7.193685818395112,10.865095759100743
6424,1331,52318,1,0,7.193685818395112,10.865095759100743
6425,1331,52318,1,0,7.193685818395112,10.865095759100743
6426,1331,52318,1,0,7.193685818395112,10.865095759100743
6427,1331,52318,1,0,7.193685818395112,10.865095759100743
6494,1360,106663,1,0,7.215239978730097,11.577429610516965
6495,1360,106663,1,0,7.215239978730097,11.577429610516965
6496,1360,106663,1,0,7.215239978730097,11.577429610516965
6497,1360,106663,1,0,7.215239978730097,11.577429610516965
6498,1360,106663,1,0,7.215239978730097,11.577429610516965
6499,1360,106663,1,0,7.215239978730097,11.577429610516965
6506,1200,84043,1,0,7.090076835776092,11.33908385160881
6507,1200,84043,1,0,7.090076835776092,11.33908385160881
6508,1200,84043,1,0,7.090076835776092,11.33908385160881
6509,1200,84043,1,0,7.090076835776092,11.33908385160881
6510,1200,84043,1,0,7.090076835776092,11.33908385160881
6511,1200,84043,1,0,7.090076835776092,11.33908385160881
6518,1080,36381,1,1,6.984716320118266,10.501801939324901
6519,1080,36381,1,0,6.984716320118266,10.501801939324901
6520,1080,36381,1,0,6.984716320118266,10.501801939324901
6521,1080,36381,1,0,6.984716320118266,10.501801939324901
6522,1080,36381,1,0,6.984716320118266,10.501801939324901
6523,1080,36381,1,0,6.984716320118266,10.501801939324901
6694,1290,27794,1,0,7.162397497355718,10.232575449046527
6695,1290,27794,1,0,7.162397497355718,10.232575449046527
6696,1290,27794,1,0,7.162397497355718,10.232575449046527
6697,1290,27794,1,0,7.162397497355718,10.232575449046527
6698,1290,27794,1,0,7.162397497355718,10.232575449046527
6699,1290,27794,1,0,7.162397497355718,10.232575449046527
6700,1290,27794,1,0,7.162397497355718,10.232575449046527
6701,1290,27794,1,0,7.162397497355718,10.232575449046527
6702,1290,27794,1,0,7.162397497355718,10.232575449046527
6703,1290,27794,1,0,7.162397497355718,10.232575449046527
6704,1470,41737,1,0,7.293017679772782,10.639143304545533
6705,1470,41737,1,0,7.293017679772782,10.639143304545533
6706,1470,41737,1,0,7.293017679772782,10.639143304545533
6707,1470,41737,1,0,7.293017679772782,10.639143304545533
6708,1470,41737,1,0,7.293017679772782,10.639143304545533
6709,1470,41737,1,0,7.293017679772782,10.639143304545533
6710,1470,41737,1,0,7.293017679772782,10.639143304545533
6711,1470,41737,1,0,7.293017679772782,10.639143304545533
6712,1470,41737,1,0,7.293017679772782,10.639143304545533
6713,1470,41737,1,0,7.293017679772782,10.639143304545533
6714,1130,90225,1,0,7.029972911706386,11.410061829510989
6715,1130,90225,1,0,7.029972911706386,11.410061829510989
6716,1130,90225,1,1,7.029972911706386,11.410061829510989
6717,1130,90225,1,0,7.029972911706386,11.410061829510989
6718,1130,90225,1,0,7.029972911706386,11.410061829510989
6719,1130,90225,1,0,7.029972911706386,11.410061829510989
6720,1130,90225,1,0,7.029972911706386,11.410061829510989
6721,1130,90225,1,0,7.029972911706386,11.410061829510989
6722,1130,90225,1,0,7.029972911706386,11.410061829510989
6723,1130,90225,1,1,7.029972911706386,11.410061829510989
6744,1450,55080,1,0,7.27931883541462,10.916541952842591
6745,1450,55080,1,1,7.27931883541462,10.916541952842591
6746,1450,55080,1,0,7.27931883541462,10.916541952842591
6747,1450,55080,1,0,7.27931883541462,10.916541952842591
6748,1450,55080,1,0,7.27931883541462,10.916541952842591
6749,1450,55080,1,1,7.27931883541462,10.916541952842591
6750,1450,55080,1,1,7.27931883541462,10.916541952842591
6751,1450,55080,1,1,7.27931883541462,10.916541952842591
6752,1450,55080,1,0,7.27931883541462,10.916541952842591
6753,1450,55080,1,1,7.27931883541462,10.916541952842591
6754,1460,52280,1,0,7.286191714702382,10.864369167738158
6755,1460,52280,1,0,7.286191714702382,10.864369167738158
6756,1460,52280,1,0,7.286191714702382,10.864369167738158
6757,1460,52280,1,0,7.286191714702382,10.864369167738158
6758,1460,52280,1,0,7.286191714702382,10.864369167738158
6759,1460,52280,1,1,7.286191714702382,10.864369167738158
6760,1460,52280,1,1,7.286191714702382,10.864369167738158
6761,1460,52280,1,0,7.286191714702382,10.864369167738158
6762,1460,52280,1,0,7.286191714702382,10.864369167738158
6763,1460,52280,1,0,7.286191714702382,10.864369167738158
6870,1340,16767,1,0,7.200424892944957,9.727167947937808
6871,1340,16767,1,0,7.200424892944957,9.727167947937808
6872,1340,16767,1,0,7.200424892944957,9.727167947937808
6873,1340,16767,1,0,7.200424892944957,9.727167947937808
6874,1340,16767,1,0,7.200424892944957,9.727167947937808
6875,1340,16767,1,0,7.200424892944957,9.727167947937808
7101,1160,78844,1,0,7.05617528410041,11.27522649564682
7102,1160,78844,1,1,7.05617528410041,11.27522649564682
7103,1160,78844,1,0,7.05617528410041,11.27522649564682
7104,1160,78844,1,0,7.05617528410041,11.27522649564682
7105,1160,78844,1,0,7.05617528410041,11.27522649564682
7106,1160,78844,1,0,7.05617528410041,11.27522649564682
7107,1160,78844,1,0,7.05617528410041,11.27522649564682
7108,1160,78844,1,0,7.05617528410041,11.27522649564682
7109,1160,78844,1,0,7.05617528410041,11.27522649564682
7110,1160,78844,1,0,7.05617528410041,11.27522649564682
