,mn_sat,income,gender,match,log_mn_sat,log_income
3760,1400,77112,0,0,7.24422751560335,11.253014189463805
3761,1400,77112,0,1,7.24422751560335,11.253014189463805
3762,1400,77112,0,1,7.24422751560335,11.253014189463805
3763,1400,77112,0,1,7.24422751560335,11.253014189463805
3764,1400,77112,0,0,7.24422751560335,11.253014189463805
3765,1400,77112,0,0,7.24422751560335,11.253014189463805
3766,1400,77112,0,1,7.24422751560335,11.253014189463805
3767,1400,77112,0,0,7.24422751560335,11.253014189463805
3768,1400,77112,0,0,7.24422751560335,11.253014189463805
3769,1400,77112,0,0,7.24422751560335,11.253014189463805
3770,1400,77112,0,0,7.24422751560335,11.253014189463805
3771,1400,77112,0,0,7.24422751560335,11.253014189463805
3772,1400,77112,0,0,7.24422751560335,11.253014189463805
3773,1400,77112,0,0,7.24422751560335,11.253014189463805
3774,1400,77112,0,0,7.24422751560335,11.253014189463805
3775,1400,77112,0,0,7.24422751560335,11.253014189463805
3776,1400,77112,0,0,7.24422751560335,11.253014189463805
3777,1400,77112,0,1,7.24422751560335,11.253014189463805
3778,1400,77112,0,0,7.24422751560335,11.253014189463805
3779,1400,77112,0,0,7.24422751560335,11.253014189463805
3801,1450,18283,0,0,7.27931883541462,9.813726945328504
3802,1450,18283,0,1,7.27931883541462,9.813726945328504
3803,1450,18283,0,0,7.27931883541462,9.813726945328504
3804,1450,18283,0,0,7.27931883541462,9.813726945328504
3805,1450,18283,0,0,7.27931883541462,9.813726945328504
3806,1450,18283,0,0,7.27931883541462,9.813726945328504
3807,1450,18283,0,0,7.27931883541462,9.813726945328504
3808,1450,18283,0,0,7.27931883541462,9.813726945328504
3809,1450,18283,0,0,7.27931883541462,9.813726945328504
3810,1450,18283,0,1,7.27931883541462,9.813726945328504
3811,1450,18283,0,0,7.27931883541462,9.813726945328504
3812,1450,18283,0,0,7.27931883541462,9.813726945328504
3813,1450,18283,0,0,7.27931883541462,9.813726945328504
3814,1450,18283,0,0,7.27931883541462,9.813726945328504
3815,1450,18283,0,0,7.27931883541462,9.813726945328504
3816,1450,18283,0,1,7.27931883541462,9.813726945328504
3817,1450,18283,0,1,7.27931883541462,9.813726945328504
3818,1450,18283,0,1,7.27931883541462,9.813726945328504
3819,1450,18283,0,0,7.27931883541462,9.813726945328504
3820,1450,18283,0,1,7.27931883541462,9.813726945328504
3821,1450,18283,0,0,7.27931883541462,9.813726945328504
3822,1430,31432,0,0,7.265429723253953,10.355581761238296
3823,1430,31432,0,1,7.265429723253953,10.355581761238296
3824,1430,31432,0,0,7.265429723253953,10.355581761238296
3825,1430,31432,0,0,7.265429723253953,10.355581761238296
3826,1430,31432,0,0,7.265429723253953,10.355581761238296
3827,1430,31432,0,0,7.265429723253953,10.355581761238296
3828,1430,31432,0,1,7.265429723253953,10.355581761238296
3829,1430,31432,0,1,7.265429723253953,10.355581761238296
3830,1430,31432,0,0,7.265429723253953,10.355581761238296
3831,1430,31432,0,1,7.265429723253953,10.355581761238296
3832,1430,31432,0,0,7.265429723253953,10.355581761238296
3833,1430,31432,0,0,7.265429723253953,10.355581761238296
3834,1430,31432,0,0,7.265429723253953,10.355581761238296
3835,1430,31432,0,0,7.265429723253953,10.355581761238296
3836,1430,31432,0,0,7.265429723253953,10.355581761238296
3837,1430,31432,0,0,7.265429723253953,10.355581761238296
3838,1430,31432,0,0,7.265429723253953,10.355581761238296
3839,1430,31432,0,0,7.265429723253953,10.355581761238296
3840,1430,31432,0,0,7.265429723253953,10.355581761238296
3841,1430,31432,0,0,7.265429723253953,10.355581761238296
3842,1430,31432,0,0,7.265429723253953,10.355581761238296
3843,1450,73073,0,0,7.27931883541462,11.199214220463611
3844,1450,73073,0,0,7.27931883541462,11.199214220463611
3845,1450,73073,0,0,7.27931883541462,11.199214220463611
3846,1450,73073,0,0,7.27931883541462,11.199214220463611
3847,1450,73073,0,0,7.27931883541462,11.199214220463611
3848,1450,73073,0,0,7.27931883541462,11.199214220463611
3849,1450,73073,0,0,7.27931883541462,11.199214220463611
3850,1450,73073,0,0,7.27931883541462,11.199214220463611
3851,1450,73073,0,1,7.27931883541462,11.199214220463611
3852,1450,73073,0,0,7.27931883541462,11.199214220463611
3853,1450,73073,0,0,7.27931883541462,11.199214220463611
3854,1450,73073,0,0,7.27931883541462,11.199214220463611
3855,1450,73073,0,0,7.27931883541462,11.199214220463611
3856,1450,73073,0,0,7.27931883541462,11.199214220463611
3857,1450,73073,0,0,7.27931883541462,11.199214220463611
3858,1450,73073,0,0,7.27931883541462,11.199214220463611
3859,1450,73073,0,0,7.27931883541462,11.199214220463611
3860,1450,73073,0,0,7.27931883541462,11.199214220463611
3861,1450,73073,0,0,7.27931883541462,11.199214220463611
3862,1450,73073,0,0,7.27931883541462,11.199214220463611
3863,1450,73073,0,0,7.27931883541462,11.199214220463611
3906,1450,26706,0,1,7.27931883541462,10.192643538243908
3907,1450,26706,0,1,7.27931883541462,10.192643538243908
3908,1450,26706,0,0,7.27931883541462,10.192643538243908
3909,1450,26706,0,1,7.27931883541462,10.192643538243908
3910,1450,26706,0,1,7.27931883541462,10.192643538243908
3911,1450,26706,0,0,7.27931883541462,10.192643538243908
3912,1450,26706,0,1,7.27931883541462,10.192643538243908
3913,1450,26706,0,0,7.27931883541462,10.192643538243908
3914,1450,26706,0,0,7.27931883541462,10.192643538243908
3915,1450,26706,0,0,7.27931883541462,10.192643538243908
3916,1450,26706,0,0,7.27931883541462,10.192643538243908
3917,1450,26706,0,0,7.27931883541462,10.192643538243908
3918,1450,26706,0,0,7.27931883541462,10.192643538243908
3919,1450,26706,0,0,7.27931883541462,10.192643538243908
3920,1450,26706,0,0,7.27931883541462,10.192643538243908
3921,1450,26706,0,1,7.27931883541462,10.192643538243908
3922,1450,26706,0,1,7.27931883541462,10.192643538243908
3923,1450,26706,0,1,7.27931883541462,10.192643538243908
3924,1450,26706,0,0,7.27931883541462,10.192643538243908
3925,1450,26706,0,1,7.27931883541462,10.192643538243908
3926,1450,26706,0,1,7.27931883541462,10.192643538243908
3969,1330,50060,0,0,7.1929342212158,10.820977564985766
3970,1330,50060,0,0,7.1929342212158,10.820977564985766
3971,1330,50060,0,0,7.1929342212158,10.820977564985766
3972,1330,50060,0,0,7.1929342212158,10.820977564985766
3973,1330,50060,0,0,7.1929342212158,10.820977564985766
3974,1330,50060,0,0,7.1929342212158,10.820977564985766
3975,1330,50060,0,0,7.1929342212158,10.820977564985766
3976,1330,50060,0,0,7.1929342212158,10.820977564985766
3977,1330,50060,0,0,7.1929342212158,10.820977564985766
3978,1330,50060,0,1,7.1929342212158,10.820977564985766
3979,1330,50060,0,0,7.1929342212158,10.820977564985766
3980,1330,50060,0,0,7.1929342212158,10.820977564985766
3981,1330,50060,0,0,7.1929342212158,10.820977564985766
3982,1330,50060,0,0,7.1929342212158,10.820977564985766
3983,1330,50060,0,0,7.1929342212158,10.820977564985766
3984,1330,50060,0,0,7.1929342212158,10.820977564985766
3985,1330,50060,0,0,7.1929342212158,10.820977564985766
3986,1330,50060,0,0,7.1929342212158,10.820977564985766
3987,1330,50060,0,0,7.1929342212158,10.820977564985766
3988,1330,50060,0,0,7.1929342212158,10.820977564985766
3989,1330,50060,0,1,7.1929342212158,10.820977564985766
3990,1030,25401,0,0,6.937314081223682,10.142543822310387
3991,1030,25401,0,0,6.937314081223682,10.142543822310387
3992,1030,25401,0,0,6.937314081223682,10.142543822310387
3993,1030,25401,0,0,6.937314081223682,10.142543822310387
3994,1030,25401,0,0,6.937314081223682,10.142543822310387
3995,1030,25401,0,0,6.937314081223682,10.142543822310387
3996,1030,25401,0,0,6.937314081223682,10.142543822310387
3997,1030,25401,0,0,6.937314081223682,10.142543822310387
3998,1030,25401,0,0,6.937314081223682,10.142543822310387
3999,1030,25401,0,0,6.937314081223682,10.142543822310387
4000,1030,25401,0,0,6.937314081223682,10.142543822310387
4001,1030,25401,0,0,6.937314081223682,10.142543822310387
4002,1030,25401,0,0,6.937314081223682,10.142543822310387
4003,1030,25401,0,0,6.937314081223682,10.142543822310387
4004,1030,25401,0,0,6.937314081223682,10.142543822310387
4005,1030,25401,0,0,6.937314081223682,10.142543822310387
4006,1030,25401,0,0,6.937314081223682,10.142543822310387
4007,1030,25401,0,0,6.937314081223682,10.142543822310387
4008,1030,25401,0,0,6.937314081223682,10.142543822310387
4009,1030,25401,0,0,6.937314081223682,10.142543822310387
4010,1030,25401,0,0,6.937314081223682,10.142543822310387
4466,1097,39394,0,0,7.00033446027523,10.58136879942564
4467,1097,39394,0,0,7.00033446027523,10.58136879942564
4468,1097,39394,0,0,7.00033446027523,10.58136879942564
4469,1097,39394,0,0,7.00033446027523,10.58136879942564
4470,1097,39394,0,0,7.00033446027523,10.58136879942564
4471,1097,39394,0,0,7.00033446027523,10.58136879942564
4472,1097,39394,0,0,7.00033446027523,10.58136879942564
4473,1097,39394,0,0,7.00033446027523,10.58136879942564
4474,1097,39394,0,0,7.00033446027523,10.58136879942564
4475,1097,39394,0,0,7.00033446027523,10.58136879942564
4476,1097,39394,0,0,7.00033446027523,10.58136879942564
4477,1097,39394,0,0,7.00033446027523,10.58136879942564
4478,1097,39394,0,0,7.00033446027523,10.58136879942564
4479,1097,39394,0,0,7.00033446027523,10.58136879942564
4480,1400,40695,0,0,7.24422751560335,10.613860513761141
4481,1400,40695,0,0,7.24422751560335,10.613860513761141
4482,1400,40695,0,0,7.24422751560335,10.613860513761141
4483,1400,40695,0,0,7.24422751560335,10.613860513761141
4484,1400,40695,0,0,7.24422751560335,10.613860513761141
4485,1400,40695,0,0,7.24422751560335,10.613860513761141
4486,1400,40695,0,0,7.24422751560335,10.613860513761141
4487,1400,40695,0,0,7.24422751560335,10.613860513761141
4488,1400,40695,0,1,7.24422751560335,10.613860513761141
4489,1400,40695,0,1,7.24422751560335,10.613860513761141
4490,1400,40695,0,0,7.24422751560335,10.613860513761141
4491,1400,40695,0,1,7.24422751560335,10.613860513761141
4492,1400,40695,0,0,7.24422751560335,10.613860513761141
4493,1400,40695,0,0,7.24422751560335,10.613860513761141
4508,1212,37315,0,0,7.10002716662926,10.527150669565488
4509,1212,37315,0,0,7.10002716662926,10.527150669565488
4510,1212,37315,0,0,7.10002716662926,10.527150669565488
4511,1212,37315,0,0,7.10002716662926,10.527150669565488
4512,1212,37315,0,0,7.10002716662926,10.527150669565488
4513,1212,37315,0,0,7.10002716662926,10.527150669565488
4514,1212,37315,0,0,7.10002716662926,10.527150669565488
4515,1212,37315,0,0,7.10002716662926,10.527150669565488
4516,1212,37315,0,0,7.10002716662926,10.527150669565488
4517,1212,37315,0,0,7.10002716662926,10.527150669565488
4518,1212,37315,0,0,7.10002716662926,10.527150669565488
4519,1212,37315,0,0,7.10002716662926,10.527150669565488
4520,1212,37315,0,0,7.10002716662926,10.527150669565488
4521,1212,37315,0,0,7.10002716662926,10.527150669565488
4522,1340,51663,0,0,7.200424892944957,10.852497136973009
4523,1340,51663,0,0,7.200424892944957,10.852497136973009
4524,1340,51663,0,0,7.200424892944957,10.852497136973009
4525,1340,51663,0,0,7.200424892944957,10.852497136973009
4526,1340,51663,0,0,7.200424892944957,10.852497136973009
4527,1340,51663,0,0,7.200424892944957,10.852497136973009
4528,1340,51663,0,0,7.200424892944957,10.852497136973009
4529,1340,51663,0,0,7.200424892944957,10.852497136973009
4530,1340,51663,0,1,7.200424892944957,10.852497136973009
4531,1340,51663,0,0,7.200424892944957,10.852497136973009
4532,1340,51663,0,0,7.200424892944957,10.852497136973009
4533,1340,51663,0,0,7.200424892944957,10.852497136973009
4534,1340,51663,0,0,7.200424892944957,10.852497136973009
4535,1340,51663,0,0,7.200424892944957,10.852497136973009
4536,1250,32563,0,0,7.1308988302963465,10.390931953464207
4537,1250,32563,0,0,7.1308988302963465,10.390931953464207
4538,1250,32563,0,0,7.1308988302963465,10.390931953464207
4539,1250,32563,0,0,7.1308988302963465,10.390931953464207
4540,1250,32563,0,0,7.1308988302963465,10.390931953464207
4541,1250,32563,0,0,7.1308988302963465,10.390931953464207
4542,1250,32563,0,0,7.1308988302963465,10.390931953464207
4543,1250,32563,0,0,7.1308988302963465,10.390931953464207
4544,1250,32563,0,1,7.1308988302963465,10.390931953464207
4545,1250,32563,0,0,7.1308988302963465,10.390931953464207
4546,1250,32563,0,0,7.1308988302963465,10.390931953464207
4547,1250,32563,0,1,7.1308988302963465,10.390931953464207
4548,1250,32563,0,0,7.1308988302963465,10.390931953464207
4549,1250,32563,0,0,7.1308988302963465,10.390931953464207
4564,1034,54303,0,0,6.9411900550683745,10.902334753014662
4565,1034,54303,0,0,6.9411900550683745,10.902334753014662
4566,1034,54303,0,0,6.9411900550683745,10.902334753014662
4567,1034,54303,0,0,6.9411900550683745,10.902334753014662
4568,1034,54303,0,0,6.9411900550683745,10.902334753014662
4569,1034,54303,0,0,6.9411900550683745,10.902334753014662
4570,1034,54303,0,0,6.9411900550683745,10.902334753014662
4571,1034,54303,0,0,6.9411900550683745,10.902334753014662
4572,1034,54303,0,0,6.9411900550683745,10.902334753014662
4573,1034,54303,0,0,6.9411900550683745,10.902334753014662
4574,1034,54303,0,0,6.9411900550683745,10.902334753014662
4575,1034,54303,0,0,6.9411900550683745,10.902334753014662
4576,1034,54303,0,0,6.9411900550683745,10.902334753014662
4577,1034,54303,0,0,6.9411900550683745,10.902334753014662
4578,1400,16908,0,0,7.24422751560335,9.73554216168668
4579,1400,16908,0,0,7.24422751560335,9.73554216168668
4580,1400,16908,0,0,7.24422751560335,9.73554216168668
4581,1400,16908,0,0,7.24422751560335,9.73554216168668
4582,1400,16908,0,0,7.24422751560335,9.73554216168668
4583,1400,16908,0,1,7.24422751560335,9.73554216168668
4584,1400,16908,0,0,7.24422751560335,9.73554216168668
4585,1400,16908,0,0,7.24422751560335,9.73554216168668
4586,1400,16908,0,0,7.24422751560335,9.73554216168668
4587,1400,16908,0,0,7.24422751560335,9.73554216168668
4588,1400,16908,0,0,7.24422751560335,9.73554216168668
4589,1400,16908,0,0,7.24422751560335,9.73554216168668
4590,1400,16908,0,0,7.24422751560335,9.73554216168668
4591,1400,16908,0,0,7.24422751560335,9.73554216168668
4592,1258,39729,0,0,7.1372784372603855,10.589836678595073
4593,1258,39729,0,0,7.1372784372603855,10.589836678595073
4594,1258,39729,0,0,7.1372784372603855,10.589836678595073
4595,1258,39729,0,0,7.1372784372603855,10.589836678595073
4596,1258,39729,0,0,7.1372784372603855,10.589836678595073
4597,1258,39729,0,0,7.1372784372603855,10.589836678595073
4598,1258,39729,0,0,7.1372784372603855,10.589836678595073
4599,1258,39729,0,0,7.1372784372603855,10.589836678595073
4600,1258,39729,0,0,7.1372784372603855,10.589836678595073
4601,1258,39729,0,1,7.1372784372603855,10.589836678595073
4602,1258,39729,0,0,7.1372784372603855,10.589836678595073
4603,1258,39729,0,0,7.1372784372603855,10.589836678595073
4604,1258,39729,0,0,7.1372784372603855,10.589836678595073
4605,1258,39729,0,0,7.1372784372603855,10.589836678595073
4634,1340,57316,0,0,7.200424892944957,10.956335095836494
4635,1340,57316,0,0,7.200424892944957,10.956335095836494
4636,1340,57316,0,0,7.200424892944957,10.956335095836494
4637,1340,57316,0,0,7.200424892944957,10.956335095836494
4638,1340,57316,0,1,7.200424892944957,10.956335095836494
4639,1340,57316,0,0,7.200424892944957,10.956335095836494
4640,1340,57316,0,0,7.200424892944957,10.956335095836494
4641,1340,57316,0,0,7.200424892944957,10.956335095836494
4642,1340,57316,0,1,7.200424892944957,10.956335095836494
4643,1340,57316,0,1,7.200424892944957,10.956335095836494
4644,1340,57316,0,0,7.200424892944957,10.956335095836494
4645,1340,57316,0,0,7.200424892944957,10.956335095836494
4646,1340,57316,0,0,7.200424892944957,10.956335095836494
4647,1340,57316,0,0,7.200424892944957,10.956335095836494
5060,1400,25831,0,1,7.24422751560335,10.159330600013353
5061,1400,25831,0,1,7.24422751560335,10.159330600013353
5062,1400,25831,0,0,7.24422751560335,10.159330600013353
5063,1400,25831,0,0,7.24422751560335,10.159330600013353
5064,1400,25831,0,0,7.24422751560335,10.159330600013353
5065,1400,25831,0,0,7.24422751560335,10.159330600013353
5066,1400,25831,0,0,7.24422751560335,10.159330600013353
5067,1400,25831,0,0,7.24422751560335,10.159330600013353
5068,1400,25831,0,0,7.24422751560335,10.159330600013353
5069,1400,25831,0,0,7.24422751560335,10.159330600013353
5070,1400,25831,0,0,7.24422751560335,10.159330600013353
5071,1400,25831,0,0,7.24422751560335,10.159330600013353
5072,1400,25831,0,0,7.24422751560335,10.159330600013353
5073,1400,25831,0,0,7.24422751560335,10.159330600013353
5074,1400,25831,0,0,7.24422751560335,10.159330600013353
5075,1400,25831,0,0,7.24422751560335,10.159330600013353
5076,1400,25831,0,0,7.24422751560335,10.159330600013353
5077,1400,25831,0,0,7.24422751560335,10.159330600013353
5078,1060,28759,0,0,6.966024187106113,10.26670604071587
5079,1060,28759,0,0,6.966024187106113,10.26670604071587
5080,1060,28759,0,0,6.966024187106113,10.26670604071587
5081,1060,28759,0,1,6.966024187106113,10.26670604071587
5082,1060,28759,0,0,6.966024187106113,10.26670604071587
5083,1060,28759,0,1,6.966024187106113,10.26670604071587
5084,1060,28759,0,0,6.966024187106113,10.26670604071587
5085,1060,28759,0,0,6.966024187106113,10.26670604071587
